employee_id,previous_salary,new_salary,previous_role,new_role,previous_level,new_level,effective_date,change_type,change_reason
EMP0533,13438,22281,Lead Data Engineer,Lead Data Engineer,Junior,Mid,2025-04-11,Promotion,Promoted following review
EMP0149,,22538,,Compliance Analyst,,Junior,2018-06-05,Hire,Initial appointment
EMP0149,22538,24506,Compliance Analyst,Compliance Analyst,Junior,Junior,2019-06-19,Annual Raise,Project completion bonus integration
EMP0149,24506,33159,Compliance Analyst,Compliance Analyst,Junior,Senior,2020-12-24,Promotion,Project completion bonus integration
EMP0382,,32229,,Account Manager,,Mid,2019-01-23,Hire,Initial appointment
EMP0382,32229,34226,Account Manager,Account Manager,Mid,Mid,2023-05-15,Annual Raise,Retention adjustment
EMP0382,34226,40231,Account Manager,Account Manager,Mid,Mid,2023-07-25,Annual Raise,Project completion bonus integration
EMP0382,40231,48056,Account Manager,Account Manager,Mid,Lead,2024-09-17,Promotion,Cost of living adjustment
EMP0870,,27857,,Sales Analyst,,Mid,2008-01-19,Hire,Initial appointment
EMP0870,27857,44126,Sales Analyst,Sales Analyst,Mid,Lead,2024-10-07,Promotion,Promoted following review
EMP0383,,8392,,Senior Data Engineer,,Mid,2022-03-07,Hire,Initial appointment
EMP0383,8392,14295,Senior Data Engineer,Senior Data Engineer,Mid,Junior,2022-12-08,Promotion,Market correction adjustment
EMP0992,,10874,,Sales Analyst,,Mid,2023-03-30,Hire,Initial appointment
EMP0992,10874,11618,Sales Analyst,Sales Analyst,Mid,Mid,2024-01-24,Annual Raise,Market correction adjustment
EMP0992,11618,15856,Sales Analyst,Sales Analyst,Mid,Junior,2024-11-07,Promotion,Promoted following review
EMP0639,,15245,,Data Analyst,,Junior,2020-09-24,Hire,Initial appointment
EMP0639,15245,17726,Data Analyst,Data Analyst,Junior,Junior,2022-10-16,Annual Raise,Annual performance increase
EMP0639,17726,21191,Data Analyst,Data Analyst,Junior,Mid,2024-06-15,Promotion,Annual performance increase
EMP0665,,15436,,Product Manager,,Junior,2023-01-11,Hire,Initial appointment
EMP0665,15436,18032,Product Manager,Product Manager,Junior,Junior,2024-11-06,Annual Raise,Retention adjustment
EMP0665,18032,20641,Product Manager,Product Manager,Junior,Mid,2025-01-11,Promotion,Retention adjustment
EMP0105,,12055,,Vendor Manager,,Junior,2021-03-22,Hire,Initial appointment
EMP0105,12055,14426,Vendor Manager,Vendor Manager,Junior,Junior,2023-02-01,Annual Raise,Project completion bonus integration
EMP0105,14426,20439,Vendor Manager,Vendor Manager,Junior,Mid,2023-05-03,Promotion,Market correction adjustment
EMP0248,,20029,,Sustainability Analyst,,Junior,2015-08-04,Hire,Initial appointment
EMP0248,20029,22397,Sustainability Analyst,Sustainability Analyst,Junior,Junior,2019-09-27,Annual Raise,Promoted following review
EMP0248,22397,24083,Sustainability Analyst,Sustainability Analyst,Junior,Junior,2021-03-18,Annual Raise,Project completion bonus integration
EMP0248,24083,28678,Sustainability Analyst,Sustainability Analyst,Junior,Senior,2024-06-12,Promotion,Cost of living adjustment
EMP0197,,8306,,Platform Engineer,,Mid,2022-01-05,Hire,Initial appointment
EMP0197,8306,8975,Platform Engineer,Platform Engineer,Mid,Mid,2023-06-16,Annual Raise,Market correction adjustment
EMP0197,8975,15089,Platform Engineer,Platform Engineer,Mid,Junior,2023-10-10,Promotion,Retention adjustment
EMP0587,,14376,,Data Analyst,,Junior,2020-09-01,Hire,Initial appointment
EMP0587,14376,19592,Data Analyst,Data Analyst,Junior,Mid,2022-08-15,Promotion,Market correction adjustment
EMP0107,,14259,,Data Analyst,,Junior,2020-09-27,Hire,Initial appointment
EMP0107,14259,19320,Data Analyst,Data Analyst,Junior,Mid,2025-04-05,Promotion,Cost of living adjustment
EMP0764,,16453,,Data Analyst,,Junior,2023-01-19,Hire,Initial appointment
EMP0764,16453,19625,Data Analyst,Data Analyst,Junior,Junior,2024-11-07,Annual Raise,Project completion bonus integration
EMP0764,19625,22428,Data Analyst,Data Analyst,Junior,Mid,2024-12-10,Promotion,Promoted following review
EMP0269,,12888,,BI Specialist,,Junior,2019-06-23,Hire,Initial appointment
EMP0269,12888,20240,BI Specialist,BI Specialist,Junior,Mid,2023-05-20,Promotion,Project completion bonus integration
EMP0356,,53046,,Data Analyst,,Mid,2024-09-04,Hire,Initial appointment
EMP0356,53046,62048,Data Analyst,Data Analyst,Mid,Mid,2025-04-11,Annual Raise,Market correction adjustment
EMP0356,62048,67986,Data Analyst,Data Analyst,Mid,Mid,2025-04-18,Annual Raise,Market correction adjustment
EMP0356,67986,76507,Data Analyst,Data Analyst,Mid,Junior,2025-05-06,Promotion,Project completion bonus integration
EMP0827,,21969,,Brand Manager,,Junior,2021-03-24,Hire,Initial appointment
EMP0827,21969,23356,Brand Manager,Brand Manager,Junior,Junior,2021-12-07,Annual Raise,Promoted following review
EMP0827,23356,34606,Brand Manager,Brand Manager,Junior,Senior,2022-03-02,Promotion,Market correction adjustment
EMP0821,,16395,,Vendor Manager,,Junior,2014-05-22,Hire,Initial appointment
EMP0821,16395,18412,Vendor Manager,Vendor Manager,Junior,Junior,2020-11-09,Annual Raise,Market correction adjustment
EMP0821,18412,28724,Vendor Manager,Vendor Manager,Junior,Senior,2024-02-01,Promotion,Retention adjustment
EMP0572,,12677,,Learning & Development,,Junior,2022-06-29,Hire,Initial appointment
EMP0572,12677,13538,Learning & Development,Learning & Development,Junior,Junior,2023-04-21,Annual Raise,Retention adjustment
EMP0572,13538,19827,Learning & Development,Learning & Development,Junior,Mid,2025-04-06,Promotion,Promoted following review
EMP0942,,20028,,Senior Data Engineer,,Junior,2015-07-15,Hire,Initial appointment
EMP0942,20028,23046,Senior Data Engineer,Senior Data Engineer,Junior,Junior,2016-06-19,Annual Raise,Project completion bonus integration
EMP0942,23046,25721,Senior Data Engineer,Senior Data Engineer,Junior,Junior,2016-12-11,Annual Raise,Cost of living adjustment
EMP0942,25721,29784,Senior Data Engineer,Senior Data Engineer,Junior,Junior,2020-04-05,Annual Raise,Cost of living adjustment
EMP0942,29784,33326,Senior Data Engineer,Senior Data Engineer,Junior,Senior,2025-05-25,Promotion,Market correction adjustment
EMP0027,,21170,,Supply Chain Analyst,,Junior,2014-01-29,Hire,Initial appointment
EMP0027,21170,23420,Supply Chain Analyst,Supply Chain Analyst,Junior,Junior,2021-04-29,Annual Raise,Promoted following review
EMP0027,23420,27029,Supply Chain Analyst,Supply Chain Analyst,Junior,Junior,2022-04-30,Annual Raise,Promoted following review
EMP0027,27029,33280,Supply Chain Analyst,Supply Chain Analyst,Junior,Senior,2024-05-13,Promotion,Promoted following review
EMP0141,,11006,,Senior Data Engineer,,Junior,2020-03-04,Hire,Initial appointment
EMP0141,11006,13203,Senior Data Engineer,Senior Data Engineer,Junior,Junior,2021-02-08,Annual Raise,Cost of living adjustment
EMP0141,13203,13959,Senior Data Engineer,Senior Data Engineer,Junior,Junior,2021-04-07,Annual Raise,Retention adjustment
EMP0141,13959,15949,Senior Data Engineer,Senior Data Engineer,Junior,Junior,2022-08-01,Annual Raise,Promoted following review
EMP0141,15949,19339,Senior Data Engineer,Senior Data Engineer,Junior,Mid,2024-11-03,Promotion,Promoted following review
EMP0884,,24419,,Budget Analyst,,Mid,2014-02-07,Hire,Initial appointment
EMP0884,24419,40789,Budget Analyst,Budget Analyst,Mid,Lead,2017-10-13,Promotion,Annual performance increase
EMP0130,,13573,,DevOps Engineer,,Junior,2021-08-02,Hire,Initial appointment
EMP0130,13573,22036,DevOps Engineer,DevOps Engineer,Junior,Mid,2024-06-23,Promotion,Market correction adjustment
EMP0289,,22822,,Marketing Analyst,,Junior,2018-09-07,Hire,Initial appointment
EMP0289,22822,32237,Marketing Analyst,Marketing Analyst,Junior,Senior,2020-07-30,Promotion,Cost of living adjustment
EMP0106,,7027,,Data Engineer,,Mid,2024-08-14,Hire,Initial appointment
EMP0106,7027,12407,Data Engineer,Data Engineer,Mid,Junior,2025-03-12,Promotion,Project completion bonus integration
EMP0874,,13547,,Procurement Analyst,,Junior,2023-02-12,Hire,Initial appointment
EMP0874,13547,15457,Procurement Analyst,Procurement Analyst,Junior,Junior,2023-09-04,Annual Raise,Cost of living adjustment
EMP0874,15457,19161,Procurement Analyst,Procurement Analyst,Junior,Mid,2024-09-08,Promotion,Promoted following review
EMP0151,,10712,,Legal Analyst,,Mid,2024-05-03,Hire,Initial appointment
EMP0151,10712,16218,Legal Analyst,Legal Analyst,Mid,Junior,2024-11-17,Promotion,Project completion bonus integration
EMP0150,,10110,,Vendor Manager,,Mid,2023-04-15,Hire,Initial appointment
EMP0150,10110,15404,Vendor Manager,Vendor Manager,Mid,Junior,2024-02-28,Promotion,Market correction adjustment
EMP0242,,11585,,Sustainability Analyst,,Junior,2020-03-20,Hire,Initial appointment
EMP0242,11585,20469,Sustainability Analyst,Sustainability Analyst,Junior,Mid,2024-07-17,Promotion,Cost of living adjustment
EMP0725,,23993,,Finance Director,,Mid,2013-07-15,Hire,Initial appointment
EMP0725,23993,26125,Finance Director,Finance Director,Mid,Mid,2014-11-10,Annual Raise,Cost of living adjustment
EMP0725,26125,30779,Finance Director,Finance Director,Mid,Mid,2015-01-22,Annual Raise,Retention adjustment
EMP0725,30779,39310,Finance Director,Finance Director,Mid,Lead,2023-08-01,Promotion,Cost of living adjustment
EMP0099,,24884,,Sales Analyst,,Mid,2010-08-03,Hire,Initial appointment
EMP0099,24884,27218,Sales Analyst,Sales Analyst,Mid,Mid,2015-03-11,Annual Raise,Promoted following review
EMP0099,27218,45046,Sales Analyst,Sales Analyst,Mid,Lead,2019-12-10,Promotion,Project completion bonus integration
EMP0314,,10728,,Account Manager,,Junior,2020-02-22,Hire,Initial appointment
EMP0314,10728,11886,Account Manager,Account Manager,Junior,Junior,2021-10-17,Annual Raise,Project completion bonus integration
EMP0314,11886,12857,Account Manager,Account Manager,Junior,Junior,2022-02-14,Annual Raise,Cost of living adjustment
EMP0314,12857,19163,Account Manager,Account Manager,Junior,Mid,2022-09-26,Promotion,Annual performance increase
EMP0137,,13099,,Vendor Manager,,Junior,2020-06-30,Hire,Initial appointment
EMP0137,13099,15712,Vendor Manager,Vendor Manager,Junior,Junior,2023-01-10,Annual Raise,Promoted following review
EMP0137,15712,18212,Vendor Manager,Vendor Manager,Junior,Junior,2023-02-06,Annual Raise,Cost of living adjustment
EMP0137,18212,19879,Vendor Manager,Vendor Manager,Junior,Mid,2024-12-03,Promotion,Project completion bonus integration
EMP0643,,16996,,Compliance Analyst,,Junior,2021-03-08,Hire,Initial appointment
EMP0643,16996,20259,Compliance Analyst,Compliance Analyst,Junior,Junior,2022-07-08,Annual Raise,Cost of living adjustment
EMP0643,20259,26511,Compliance Analyst,Compliance Analyst,Junior,Senior,2023-12-14,Promotion,Market correction adjustment
EMP0825,,8025,,Brand Manager,,Mid,2024-02-17,Hire,Initial appointment
EMP0825,8025,12374,Brand Manager,Brand Manager,Mid,Junior,2025-04-21,Promotion,Promoted following review
EMP0707,,19341,,Procurement Analyst,,Junior,2016-03-05,Hire,Initial appointment
EMP0707,19341,23090,Procurement Analyst,Procurement Analyst,Junior,Junior,2021-08-24,Annual Raise,Project completion bonus integration
EMP0707,23090,25441,Procurement Analyst,Procurement Analyst,Junior,Junior,2022-08-11,Annual Raise,Cost of living adjustment
EMP0707,25441,33085,Procurement Analyst,Procurement Analyst,Junior,Senior,2024-01-12,Promotion,Promoted following review
EMP0060,,28932,,Network Engineer,,Mid,2016-07-26,Hire,Initial appointment
EMP0060,28932,32858,Network Engineer,Network Engineer,Mid,Mid,2021-09-30,Annual Raise,Annual performance increase
EMP0060,32858,45827,Network Engineer,Network Engineer,Mid,Lead,2022-02-24,Promotion,Cost of living adjustment
EMP0920,,11627,,Senior Data Engineer,,Junior,2023-09-10,Hire,Initial appointment
EMP0920,11627,12579,Senior Data Engineer,Senior Data Engineer,Junior,Junior,2024-07-10,Annual Raise,Market correction adjustment
EMP0920,12579,13781,Senior Data Engineer,Senior Data Engineer,Junior,Junior,2024-12-08,Annual Raise,Promoted following review
EMP0920,13781,14882,Senior Data Engineer,Senior Data Engineer,Junior,Junior,2024-12-23,Annual Raise,Annual performance increase
EMP0920,14882,19700,Senior Data Engineer,Senior Data Engineer,Junior,Mid,2025-06-13,Promotion,Retention adjustment
EMP0195,,18785,,Sustainability Analyst,,Junior,2014-02-26,Hire,Initial appointment
EMP0195,18785,21905,Sustainability Analyst,Sustainability Analyst,Junior,Junior,2024-02-13,Annual Raise,Project completion bonus integration
EMP0195,21905,25280,Sustainability Analyst,Sustainability Analyst,Junior,Senior,2024-02-15,Promotion,Market correction adjustment
EMP0576,,12679,,Operations Analyst,,Junior,2020-04-26,Hire,Initial appointment
EMP0576,12679,19435,Operations Analyst,Operations Analyst,Junior,Mid,2024-06-16,Promotion,Cost of living adjustment
EMP0370,,17050,,Sustainability Analyst,,Junior,2017-09-06,Hire,Initial appointment
EMP0370,17050,19659,Sustainability Analyst,Sustainability Analyst,Junior,Junior,2020-01-01,Annual Raise,Cost of living adjustment
EMP0370,19659,21282,Sustainability Analyst,Sustainability Analyst,Junior,Junior,2020-02-16,Annual Raise,Market correction adjustment
EMP0370,21282,27928,Sustainability Analyst,Sustainability Analyst,Junior,Senior,2024-03-31,Promotion,Market correction adjustment
EMP0101,,19395,,Data Modeler,,Junior,2017-03-05,Hire,Initial appointment
EMP0101,19395,22786,Data Modeler,Data Modeler,Junior,Junior,2018-06-02,Annual Raise,Annual performance increase
EMP0101,22786,23939,Data Modeler,Data Modeler,Junior,Junior,2022-06-07,Annual Raise,Retention adjustment
EMP0101,23939,34202,Data Modeler,Data Modeler,Junior,Senior,2022-09-22,Promotion,Retention adjustment
EMP0604,,14413,,HR Analyst,,Junior,2020-08-14,Hire,Initial appointment
EMP0604,14413,19584,HR Analyst,HR Analyst,Junior,Mid,2021-10-07,Promotion,Cost of living adjustment
EMP0179,,40082,,Account Manager,,Mid,2008-07-16,Hire,Initial appointment
EMP0179,40082,62270,Account Manager,Account Manager,Mid,Director,2009-11-01,Promotion,Retention adjustment
EMP0535,,12729,,Data Analyst,,Junior,2023-06-30,Hire,Initial appointment
EMP0535,12729,13803,Data Analyst,Data Analyst,Junior,Junior,2024-10-24,Annual Raise,Project completion bonus integration
EMP0535,13803,15659,Data Analyst,Data Analyst,Junior,Junior,2024-12-29,Annual Raise,Retention adjustment
EMP0535,15659,16934,Data Analyst,Data Analyst,Junior,Junior,2025-03-13,Annual Raise,Retention adjustment
EMP0535,16934,19360,Data Analyst,Data Analyst,Junior,Mid,2025-04-24,Promotion,Market correction adjustment
EMP0921,,26642,,BI Engineer,,Mid,2018-09-04,Hire,Initial appointment
EMP0921,26642,28668,BI Engineer,BI Engineer,Mid,Mid,2022-05-25,Annual Raise,Retention adjustment
EMP0921,28668,48034,BI Engineer,BI Engineer,Mid,Lead,2023-04-12,Promotion,Project completion bonus integration
EMP0144,,7928,,Data Analyst,,Mid,2024-09-02,Hire,Initial appointment
EMP0144,7928,8744,Data Analyst,Data Analyst,Mid,Mid,2025-03-25,Annual Raise,Market correction adjustment
EMP0144,8744,12538,Data Analyst,Data Analyst,Mid,Junior,2025-03-30,Promotion,Retention adjustment
EMP0331,,15911,,Sustainability Analyst,,Junior,2017-09-04,Hire,Initial appointment
EMP0331,15911,17773,Sustainability Analyst,Sustainability Analyst,Junior,Junior,2020-12-19,Annual Raise,Retention adjustment
EMP0331,17773,26890,Sustainability Analyst,Sustainability Analyst,Junior,Senior,2024-05-17,Promotion,Promoted following review
EMP0413,,10932,,Learning & Development,,Junior,2024-02-04,Hire,Initial appointment
EMP0413,10932,13058,Learning & Development,Learning & Development,Junior,Junior,2024-09-19,Annual Raise,Cost of living adjustment
EMP0413,13058,14428,Learning & Development,Learning & Development,Junior,Junior,2024-11-25,Annual Raise,Cost of living adjustment
EMP0413,14428,16567,Learning & Development,Learning & Development,Junior,Junior,2025-01-07,Annual Raise,Project completion bonus integration
EMP0413,16567,17904,Learning & Development,Learning & Development,Junior,Mid,2025-04-24,Promotion,Promoted following review
EMP0971,,9672,,BI Specialist,,Mid,2024-03-18,Hire,Initial appointment
EMP0971,9672,15402,BI Specialist,BI Specialist,Mid,Junior,2024-09-27,Promotion,Annual performance increase
EMP0892,,13995,,HR Analyst,,Junior,2023-03-18,Hire,Initial appointment
EMP0892,13995,16194,HR Analyst,HR Analyst,Junior,Junior,2024-01-17,Annual Raise,Annual performance increase
EMP0892,16194,21087,HR Analyst,HR Analyst,Junior,Mid,2025-06-01,Promotion,Promoted following review
EMP0493,,12862,,Legal Analyst,,Junior,2019-07-15,Hire,Initial appointment
EMP0493,12862,23112,Legal Analyst,Legal Analyst,Junior,Mid,2022-05-21,Promotion,Promoted following review
EMP0806,,15992,,Sustainability Analyst,,Junior,2017-09-04,Hire,Initial appointment
EMP0806,15992,26392,Sustainability Analyst,Sustainability Analyst,Junior,Senior,2019-03-07,Promotion,Annual performance increase
EMP0217,,20730,,Compliance Analyst,,Junior,2015-01-17,Hire,Initial appointment
EMP0217,20730,22401,Compliance Analyst,Compliance Analyst,Junior,Junior,2019-06-07,Annual Raise,Promoted following review
EMP0217,22401,35493,Compliance Analyst,Compliance Analyst,Junior,Senior,2021-03-12,Promotion,Project completion bonus integration
EMP0046,,27756,,Senior Data Engineer,,Mid,2018-01-15,Hire,Initial appointment
EMP0046,27756,46751,Senior Data Engineer,Senior Data Engineer,Mid,Lead,2021-03-28,Promotion,Annual performance increase
EMP0949,,11368,,Lead Data Engineer,,Mid,2024-05-30,Hire,Initial appointment
EMP0949,11368,12190,Lead Data Engineer,Lead Data Engineer,Mid,Mid,2025-01-30,Annual Raise,Retention adjustment
EMP0949,12190,14588,Lead Data Engineer,Lead Data Engineer,Mid,Mid,2025-02-04,Annual Raise,Project completion bonus integration
EMP0949,14588,17321,Lead Data Engineer,Lead Data Engineer,Mid,Mid,2025-03-09,Annual Raise,Promoted following review
EMP0949,17321,16562,Lead Data Engineer,Lead Data Engineer,Mid,Junior,2025-04-28,Promotion,Market correction adjustment
EMP0590,,29678,,BI Developer,,Mid,2013-03-26,Hire,Initial appointment
